1724138702000360960,-2.237055,0.666856,0.05859,-0.622492,7.192182,4.189853
1724138702001360896,-2.200836,0.66579,0.057524,-0.603339,7.182605,4.261679
1724138702002361088,-2.199771,0.680704,0.061785,-0.584185,7.173028,4.309563
1724138702003361024,-2.194445,0.688161,0.062851,-0.560243,7.158663,4.357447
1724138702004360960,-2.157161,0.677508,0.05859,-0.545878,7.153875,4.405331
1724138702005360896,-2.128398,0.678573,0.06072,-0.545878,7.163452,4.462792
1724138702006361088,-2.131594,0.694552,0.066046,-0.545878,7.158663,4.52983
1724138702007361024,-2.118811,0.695618,0.066046,-0.531513,7.144298,4.601655
1724138702008360960,-2.080462,0.684965,0.062851,-0.512359,7.13951,4.659117
1724138702009360896,-2.061287,0.689226,0.066046,-0.47884,7.149086,4.721366
1724138702010361088,-2.066613,0.703075,0.071373,-0.459687,7.144298,4.793192
1724138702011361024,-2.049569,0.697748,0.070307,-0.445322,7.134721,4.879383
1724138702012360960,-2.010154,0.684965,0.069242,-0.426168,7.149086,4.970363
1724138702013360896,-1.999501,0.689226,0.073503,-0.392649,7.173028,5.042189
1724138702014361088,-2.008024,0.697748,0.07883,-0.363919,7.182605,5.085284
1724138702015361024,-1.985653,0.687096,0.076699,-0.335188,7.192182,5.114015
1724138702016360960,-1.951564,0.673247,0.075634,-0.296881,7.220912,5.161899
1724138702017360896,-1.948369,0.678573,0.082025,-0.272939,7.249643,5.228937
1724138702018361088,-1.95476,0.681769,0.087352,-0.258574,7.268796,5.310339
1724138702019361024,-1.929194,0.664725,0.085221,-0.225055,7.297527,5.372589
1724138702020360960,-1.901497,0.653007,0.087352,-0.186748,7.326257,5.415684
1724138702021360896,-1.907889,0.658333,0.095874,-0.167594,7.369353,5.463568
1724138702022361088,-1.911084,0.657268,0.100135,-0.153229,7.431602,5.521029
1724138702023361024,-1.883388,0.638093,0.100135,-0.134075,7.484274,5.588067
1724138702024360960,-1.865278,0.627441,0.106526,-0.11971,7.517793,5.659893
