1034777508403999, 0.333373673, -0.301224074, -0.061836472, 21.192291485, 7.154683851, 15.773501566
1034777518403999, -0.225550034, 0.204754369, 0.024337936, -1.938059662, -30.827025939, 2.497346835
1034777528403999, -0.093510473, 0.199173363, 0.051048072, 2.826904685, 3.655268420, -14.845229151
1034777538403999, 0.123528428, -0.168817621, 0.040573296, -0.074102785, -12.606501431, 15.408123822
1034777548403999, -0.159950779, -0.057471865, -0.102957735, 3.628872895, -20.565147172, -14.034342165
1034777558403999, -0.091051806, -0.221809214, 0.188524126, -12.042322696, -8.159811326, 3.882998065
1034777568403999, 0.015183624, 0.109450990, 0.003827079, 3.470361166, -3.169256976, 6.737042077
1034777578403999, 0.184161747, -0.065074903, -0.093204286, 5.426444393, -14.940654699, 1.244150892
1034777588403999, 0.190109264, 0.014187532, 0.030986182, 0.115886982, 5.131930678, -5.257070084
1034777598403999, -0.169037341, 0.271805387, 0.017213669, -11.459637361, -26.370940180, 5.865706961
1034777608403999, -0.115802219, 0.048792130, -0.070388257, 20.107707422, -10.151745907, -10.205847720
1034777618403999, 0.031206477, -0.017581190, -0.014135065, -12.787224818, 9.999120475, 3.899723250
1034777628403999, 0.004996794, -0.104501644, 0.107252589, 8.612728923, -31.803252800, -0.569299193
1034777638403999, 0.063622749, -0.165389683, -0.082641450, -17.814539461, 0.582461578, -6.215822573
1034777648403999, 0.030631772, -0.089062369, 0.146238352, 11.146571457, -13.168122994, 15.329759976
1034777658403999, -0.116614499, 0.097903163, -0.109423380, 4.921128499, -9.391179604, -13.497177135
1034777668403999, -0.192067090, 0.090413236, -0.210670118, -17.822737517, -10.492849249, 2.945721855
1034777678403999, 0.265510005, 0.160295394, 0.088075081, 20.967442207, -7.554988035, 1.268377020
1034777688403999, 0.273075269, 0.115796104, 0.017934486, -22.602689122, -11.207529710, -0.671561254
1034777698403999, -0.157387710, -0.123200332, 0.032347964, 23.033644095, -5.856083132, 0.160773502
1034777708403999, -0.015238672, -0.091735199, -0.039509723, -5.344886702, -12.577649994, 8.794494523
1034777718403999, 0.176863514, 0.021731130, 0.060243708, 4.316798800, -7.146811253, -0.956325663
1034777728403999, -0.137769359, -0.336990104, 0.175804821, -15.193159521, -17.408204666, -14.328608107
1034777738403999, -0.297306532, 0.015803219, 0.006003515, 12.964281709, 0.660053410, 4.956947568
1034777748403999, 0.131539466, 0.278855784, -0.122253241, -2.287855321, -25.263571751, 11.035442830
1034777758403999, 0.150938784, -0.008087273, -0.110326133, -18.857402429, 4.082436896, -17.516226362
1034777768403999, -0.154400820, -0.000447451, -0.148061454, 28.163999316, -9.417236714, 13.991358141
1034777778403999, 0.139216245, -0.025812566, 0.228171225, -15.479309586, -26.186978553, -5.264957601
1034777788403999, 0.098593061, -0.149661227, 0.217424890, 10.188120718, 8.796916078, -5.579730515
1034777798403999, -0.179229140, 0.107404405, -0.133413591, -10.967172521, -17.207070159, 8.880340441
1034777808403999, 0.047268926, 0.128827029, -0.161053893, -2.560477916, -11.392590604, -4.794056760
1034777818403999, 0.080961656, -0.222220979, 0.061394166, 16.512647690, -10.367230607, 6.395977367
1034777828403999, -0.279312397, 0.092230905, 0.250897171, -13.137767232, -1.978893339, -17.987235193
1034777838403999, -0.190585055, 0.087353459, -0.014982664, 8.806610258, -17.393387818, 29.178990908
1034777848403999, 0.230212861, -0.207051329, -0.116534103, -9.443356412, -14.163624125, -22.318737064
1034777858403999, 0.267536766, -0.214614631, 0.026249131, 4.340833984, 12.309519326, 4.543248894
1034777868403999, 0.082806122, 0.087999109, -0.008373997, -1.489494511, -29.861526036, 5.080876690
1034777878403999, -0.134369295, 0.394624091, -0.040831901, 5.435594900, -3.564133495, -8.808628316
1034777888403999, -0.124828376, 0.093947273, 0.138007674, -4.630311467, -13.239472894, 13.538905871
1034777898403999, 0.135622845, 0.019312246, -0.023732515, -10.092544934, -4.958204486, -8.806891495
1034777908403999, 0.018807939, -0.096882363, -0.144307364, 26.322234110, -23.037354929, 3.789153406
1034777918403999, 0.020693377, -0.287304334, -0.033734657, -29.806277049, 6.816909289, -15.373858748
1034777928403999, -0.017068362, -0.034200815, -0.109483717, 26.727675501, -19.784360016, 2.434516386
1034777938403999, -0.157754738, 0.004938275, 0.110842475, -21.991329191, 8.214450024, 21.764635038
1034777948403999, -0.016640517, 0.103916360, 0.204258316, 14.240512816, -44.216607004, -19.242260344
1034777958403999, 0.232371918, 0.031594406, 0.135929198, -8.037327484, 20.908369217, 11.311443781
1034777968403999, 0.120286237, -0.022701563, -0.119323422, 2.932451828, -20.302731409, -6.368153976
1034777978403999, -0.149291898, 0.198912169, -0.062322882, 1.696271848, -7.401219705, 15.884997412
1034777988403999, -0.143291739, -0.059926531, -0.020413242, 7.646495071, -26.390515229, -36.776094108
1034777998403999, -0.242763207, -0.311877822, 0.040948398, -16.204758561, 23.228874915, 45.922748386
1034778008403999, 0.102656223, 0.086739595, 0.198556106, 6.763615736, -38.568310939, -34.857037653
1034778018403999, 0.229518728, 0.297963116, -0.049693048, 4.189542488, -1.787576821, 5.369190183
1034778028403999, 0.024210659, -0.135033161, -0.146358477, -0.298018958, -4.029603032, 17.328842079
1034778038403999, -0.025811969, -0.108498343, -0.101284572, -8.336439055, -27.245877898, -15.040375086
1034778048403999, -0.100532944, 0.132032598, -0.054327321, 9.634503618, 15.933808697, -10.956367698
1034778058403999, 0.049154431, 0.057419362, -0.109951725, -10.145728807, -30.467432692, 15.578653575
1034778068403999, 0.131564541, -0.034075965, 0.133679900, 15.049018535, 13.573800803, -0.998147010
1034778078403999, -0.137757936, -0.000092121, 0.001681479, -13.472808566, -28.201864228, 2.127282781
