1724138701992360960,-0.24075,-0.035154,-0.467651,0.301669,7.699753,0.292093
1724138701993360896,-0.223706,-0.034088,-0.452737,0.263362,7.718906,0.186748
1724138701994361088,-0.205596,-0.033023,-0.437824,0.234632,7.752425,0.100556
1724138701995361024,-0.187487,-0.030893,-0.420779,0.205901,7.790732,0.047884
1724138701996360960,-0.170442,-0.028762,-0.401605,0.177171,7.800309,0.0
1724138701997360896,-0.152333,-0.025566,-0.383495,0.143652,7.814674,-0.052672
1724138701998361088,-0.134223,-0.021305,-0.365386,0.100556,7.833828,-0.11971
1724138701999361024,-0.116114,-0.018109,-0.348341,0.067038,7.852982,-0.196325
1724138702000323072,-0.096939,-0.013848,-0.330232,0.062249,7.872135,-0.244209
1724138702001323008,-0.075634,-0.009587,-0.311057,0.062249,7.8865,-0.282516
1724138702002322944,-0.056459,-0.003196,-0.291882,0.047884,7.900866,-0.344765
1724138702003322880,-0.036219,0.002131,-0.271642,0.004788,7.905654,-0.392649
1724138702004323072,-0.014914,0.007457,-0.252468,-0.023942,7.915231,-0.387861
1724138702005323008,0.005326,0.012783,-0.233293,-0.043096,7.924808,-0.363919
1724138702006322944,0.024501,0.018109,-0.215183,-0.047884,7.934384,-0.339977
1724138702007322880,0.044741,0.023436,-0.197074,-0.043096,7.943961,-0.311246
1724138702008323072,0.063916,0.028762,-0.177899,-0.019154,7.958326,-0.253785
1724138702009323008,0.083091,0.035154,-0.158724,0.009577,7.982268,-0.201113
1724138702010322944,0.1012,0.039415,-0.140615,0.023942,7.996634,-0.162806
1724138702011322880,0.117179,0.043676,-0.12144,0.019154,8.010999,-0.105345
1724138702012323072,0.133158,0.049002,-0.105461,0.019154,8.030152,-0.02873
1724138702013323008,0.148072,0.053263,-0.087352,0.043096,8.054094,0.038307
1724138702014322944,0.162985,0.057524,-0.070307,0.076614,8.049306,0.114922
1724138702015322880,0.176834,0.06072,-0.053263,0.086191,8.044518,0.205901
1724138702016323072,0.188552,0.063916,-0.037284,0.086191,8.054094,0.296881
1724138702017323008,0.199204,0.066046,-0.022371,0.081403,8.063671,0.373495
1724138702018322944,0.207727,0.070307,-0.007457,0.076614,8.073248,0.454898
1724138702019322880,0.214118,0.073503,0.006392,0.071826,8.082825,0.550666
1724138702020324096,0.221575,0.075634,0.019175,0.057461,8.087613,0.651223
1724138702021323008,0.226901,0.077764,0.031958,0.043096,8.082825,0.751779
1724138702022322944,0.232228,0.08096,0.044741,0.023942,8.082825,0.833182
1724138702023322880,0.234358,0.084156,0.055394,0.009577,8.082825,0.924162
1724138702024323072,0.235423,0.085221,0.064981,-0.009577,8.087613,1.034295
1724138702025323008,0.235423,0.086286,0.073503,-0.014365,8.101978,1.144428
1724138702026322944,0.235423,0.087352,0.082025,-0.019154,8.121132,1.249773
1724138702027322880,0.232228,0.088417,0.089482,-0.014365,8.135497,1.355118
1724138702028323072,0.226901,0.088417,0.096939,-0.009577,8.130709,1.441309
1724138702029323008,0.22264,0.087352,0.105461,-0.014365,8.12592,1.503559
1724138702030322944,0.218379,0.086286,0.111853,-0.019154,8.12592,1.556231
1724138702031322880,0.213053,0.084156,0.118244,-0.004788,8.130709,1.637634
1724138702032323072,0.207727,0.083091,0.122505,0.004788,8.12592,1.70946
1724138702033323008,0.20027,0.082025,0.127832,0.0,8.116343,1.757344
1724138702034322944,0.192813,0.07883,0.132093,-0.009577,8.106767,1.819593
1724138702035322880,0.185356,0.075634,0.135289,-0.019154,8.101978,1.886631
1724138702036323072,0.176834,0.072438,0.138484,-0.038307,8.106767,1.953669
1724138702037323008,0.167247,0.070307,0.13955,-0.062249,8.121132,2.020706
1724138702038322944,0.156594,0.068177,0.140615,-0.086191,8.130709,2.087744
1724138702039322880,0.144876,0.064981,0.140615,-0.105345,8.12592,2.154782
1724138702040323072,0.129962,0.061785,0.140615,-0.129287,8.106767,2.226608
1724138702041323008,0.115049,0.057524,0.13955,-0.158017,8.106767,2.27928
1724138702042322944,0.100135,0.054328,0.137419,-0.181959,8.111555,2.331953
1724138702043322880,0.084156,0.051133,0.133158,-0.201113,8.121132,2.384625
1724138702044323072,0.068177,0.047937,0.127832,-0.220267,8.12592,2.437297
1724138702045324032,0.047937,0.044741,0.123571,-0.234632,8.12592,2.475605
1724138702046323968,0.027697,0.04048,0.118244,-0.225055,8.130709,2.513912
1724138702047323904,0.006392,0.037284,0.111853,-0.225055,8.135497,2.533065
1724138702048324096,-0.013848,0.034088,0.105461,-0.23942,8.12592,2.528277
1724138702049324032,-0.034088,0.030893,0.09907,-0.244209,8.106767,2.5187
1724138702050323968,-0.054328,0.028762,0.091613,-0.258574,8.092402,2.504335
1724138702051323904,-0.073503,0.025566,0.083091,-0.277727,8.087613,2.475605
1724138702052325120,-0.091613,0.021305,0.074569,-0.272939,8.09719,2.442086
1724138702053324032,-0.110788,0.017044,0.064981,-0.258574,8.101978,2.408567
1724138702054323968,-0.128897,0.012783,0.055394,-0.234632,8.106767,2.37026
1724138702055323904,-0.147006,0.010653,0.047937,-0.201113,8.121132,2.336741
1724138702056324096,-0.162985,0.008522,0.039415,-0.181959,8.140285,2.288857
1724138702057324032,-0.178964,0.006392,0.030893,-0.167594,8.140285,2.240973
1724138702058323968,-0.192813,0.005326,0.022371,-0.138864,8.149862,2.202666
1724138702059323904,-0.205596,0.003196,0.014914,-0.100556,8.188169,2.15957
1724138702060324096,-0.219444,0.001065,0.006392,-0.057461,8.2169,2.106898
1724138702061324032,-0.232228,-0.001065,0.0,-0.023942,8.250419,2.03986
1724138702062323968,-0.243946,-0.004261,-0.005326,-0.004788,8.293514,1.982399
1724138702063323904,-0.252468,-0.008522,-0.008522,0.014365,8.336611,1.924938
1724138702064324096,-0.26099,-0.010653,-0.011718,0.038307,8.355764,1.857901
1724138702065324032,-0.268447,-0.011718,-0.013848,0.052672,8.374918,1.790863
1724138702066323968,-0.274838,-0.013848,-0.015979,0.067038,8.418014,1.714248
1724138702067323904,-0.279099,-0.015979,-0.015979,0.086191,8.465898,1.632846
1724138702068324096,-0.282295,-0.019175,-0.015979,0.100556,8.508993,1.551443
1724138702069324032,-0.285491,-0.021305,-0.013848,0.114922,8.552089,1.455675
1724138702070323968,-0.288687,-0.021305,-0.010653,0.114922,8.590396,1.355118
1724138702071323904,-0.290817,-0.021305,-0.008522,0.114922,8.614338,1.278504
1724138702072324096,-0.291882,-0.022371,-0.004261,0.124498,8.63828,1.192312
1724138702073324032,-0.290817,-0.023436,0.0,0.11971,8.66701,1.091756
1724138702074323968,-0.288687,-0.022371,0.005326,0.110133,8.700529,1.010353
1724138702075323904,-0.286556,-0.021305,0.010653,0.110133,8.729259,0.914585
1724138702076324096,-0.28336,-0.02024,0.017044,0.105345,8.753201,0.799663
1724138702077324032,-0.279099,-0.018109,0.024501,0.100556,8.772355,0.708684
1724138702078323968,-0.273773,-0.014914,0.034088,0.095768,8.781932,0.632069
1724138702079323904,-0.266316,-0.011718,0.043676,0.076614,8.796297,0.54109
1724138702080324096,-0.258859,-0.008522,0.052198,0.076614,8.815451,0.464475
1724138702081324032,-0.251402,-0.005326,0.061785,0.052672,8.858546,0.426168
1724138702082323968,-0.247141,0.0,0.073503,-0.043096,8.887277,0.435745
1724138702083323904,-0.243946,0.005326,0.084156,-0.148441,8.872911,0.392649
1724138702084324096,-0.238619,0.011718,0.092678,-0.100556,8.863335,0.272939
1724138702085324032,-0.230097,0.014914,0.103331,0.004788,8.882488,0.215478
1724138702086323968,-0.221575,0.019175,0.116114,0.043096,8.882488,0.191536
1724138702087323904,-0.213053,0.023436,0.129962,0.062249,8.882488,0.071826
1724138702088324096,-0.201335,0.027697,0.144876,0.086191,8.892065,-0.067038
1724138702089325056,-0.187487,0.033023,0.160855,0.09098,8.863335,-0.138864
1724138702090324992,-0.172573,0.03835,0.177899,0.076614,8.820239,-0.162806
1724138702091324928,-0.155529,0.043676,0.196009,0.062249,8.805874,-0.215478
1724138702092325120,-0.137419,0.047937,0.213053,0.062249,8.796297,-0.292093
1724138702093325056,-0.118244,0.053263,0.231162,0.052672,8.762778,-0.325611
1724138702094324992,-0.095874,0.057524,0.250337,0.023942,8.729259,-0.3304
1724138702095324928,-0.074569,0.061785,0.270577,-0.004788,8.710106,-0.35913
1724138702096325120,-0.054328,0.066046,0.290817,-0.038307,8.690952,-0.407014
1724138702097325056,-0.034088,0.069242,0.311057,-0.105345,8.643068,-0.445322
1724138702098324992,-0.011718,0.073503,0.332363,-0.201113,8.580819,-0.474052
1724138702099324928,0.011718,0.077764,0.351537,-0.263362,8.51857,-0.488417
1724138702100325120,0.034088,0.082025,0.368582,-0.296881,8.461109,-0.483629
1724138702101325056,0.057524,0.085221,0.386691,-0.335188,8.403648,-0.469264
1724138702102324992,0.08096,0.087352,0.404801,-0.383072,8.341399,-0.45011
1724138702103324928,0.104396,0.090547,0.420779,-0.440533,8.279149,-0.42138
1724138702104325120,0.127832,0.094809,0.436758,-0.47884,8.212111,-0.378284
1724138702105325056,0.151268,0.096939,0.452737,-0.497994,8.145074,-0.320823
1724138702106324992,0.175769,0.100135,0.465521,-0.521936,8.073248,-0.253785
1724138702107324928,0.197074,0.1012,0.476173,-0.545878,7.987057,-0.186748
1724138702108325888,0.218379,0.1012,0.487891,-0.545878,7.915231,-0.11971
1724138702109325056,0.239685,0.102265,0.498544,-0.526724,7.85777,-0.038307
1724138702110324992,0.26099,0.104396,0.506001,-0.521936,7.795521,0.062249
1724138702111324928,0.282295,0.105461,0.513457,-0.521936,7.73806,0.162806
1724138702112325120,0.30147,0.105461,0.519849,-0.502782,7.675811,0.253785
1724138702113325056,0.318514,0.104396,0.525175,-0.47884,7.613562,0.349553
1724138702114324992,0.336624,0.102265,0.530502,-0.459687,7.580042,0.454898
1724138702115324928,0.355798,0.1012,0.534763,-0.45011,7.546524,0.555455
1724138702116325120,0.373908,0.1012,0.537959,-0.426168,7.508216,0.651223
1724138702117325056,0.389887,0.098004,0.540089,-0.407014,7.479486,0.761356
1724138702118324992,0.405866,0.095874,0.541154,-0.392649,7.445967,0.876278
1724138702119324928,0.421845,0.091613,0.541154,-0.368707,7.417237,0.972046
1724138702120325120,0.436758,0.087352,0.54222,-0.354342,7.388506,1.072602
1724138702121325056,0.450607,0.08096,0.54222,-0.349553,7.354988,1.173159
1724138702122324992,0.464455,0.074569,0.541154,-0.335188,7.331046,1.268927
1724138702123324928,0.476173,0.068177,0.539024,-0.320823,7.311892,1.359907
1724138702124325120,0.487891,0.06072,0.535828,-0.320823,7.28795,1.450886
1724138702125325056,0.499609,0.052198,0.532632,-0.320823,7.278373,1.527501
1724138702126324992,0.511327,0.043676,0.528371,-0.306458,7.278373,1.599327
1724138702127324928,0.520914,0.036219,0.52411,-0.287304,7.273585,1.68073
1724138702128325120,0.529436,0.028762,0.518784,-0.292093,7.264008,1.742979
1724138702129325056,0.536893,0.02024,0.513457,-0.306458,7.268796,1.80044
1724138702130324992,0.543285,0.012783,0.506001,-0.306458,7.28795,1.853112
1724138702131324928,0.549676,0.005326,0.499609,-0.296881,7.307104,1.891419
1724138702132325120,0.555003,-0.002131,0.492152,-0.292093,7.321469,1.939303
1724138702133325056,0.560329,-0.008522,0.485761,-0.301669,7.345411,1.991976
1724138702134326016,0.56246,-0.014914,0.477238,-0.316035,7.374141,2.025495
1724138702135325952,0.56459,-0.022371,0.469782,-0.325611,7.40766,2.049437
1724138702136325888,0.566721,-0.028762,0.46126,-0.3304,7.445967,2.063802
1724138702137326080,0.567786,-0.035154,0.452737,-0.344765,7.484274,2.078167
1724138702138326016,0.567786,-0.04048,0.444215,-0.35913,7.517793,2.092532
1724138702139325952,0.568851,-0.044741,0.436758,-0.368707,7.560889,2.097321
